Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-01-04,6.4403300285339355,6.455075825369143,6.391277552762015,6.422875746236436,493729600
2010-01-05,6.451465606689453,6.4878788893442865,6.417459465133687,6.458086349642286,601904800
2010-01-06,6.348846912384033,6.477045767122851,6.342226169002906,6.45146602403412,552160000
2010-01-07,6.3371100425720215,6.379843531927759,6.291066984952576,6.372319959542432,477131200
2010-01-08,6.379241466522217,6.379843754126937,6.2913689505515755,6.328684263710754,447610800
2010-01-11,6.322966575622559,6.409936656739424,6.2730108613843925,6.403917799170273,462229600
2010-01-12,6.251042366027832,6.312734855829747,6.211920995111912,6.295279766151516,594459600
2010-01-13,6.3392157554626465,6.347642155354666,6.1421034098672385,6.255556454799051,605892000
2010-01-14,6.3025031089782715,6.333499826858838,6.290164851483697,6.322967226820972,432894000
2010-01-15,6.197174549102783,6.367805536404338,6.195368891923551,6.34764236456958,594067600
2010-01-19,6.471325874328613,6.475840016443479,6.236596511247585,6.269398071903876,730007600
2010-01-20,6.37171745300293,6.486674406258934,6.304608403474319,6.467414465836276,612152800
2010-01-21,6.261574745178223,6.419265602042172,6.2356944607414775,6.382250832690952,608154400
2010-01-22,5.9510087966918945,6.244421252148021,5.933253971692852,6.22275417000318,881767600
2010-01-25,6.111107349395752,6.16015943254039,6.024437807372042,6.0942549496076115,1065699600
2010-01-26,6.197476387023926,6.431303802197153,6.096361981140937,6.197777329930594,1867110000
2010-01-27,6.255855560302734,6.337107701287639,6.004573558778478,6.2248588553200355,1722568400
2010-01-28,5.997352600097656,6.184234090635702,5.9795977756648,6.1670811518983895,1173502400
2010-01-29,5.7797746658325195,6.08492380492915,5.72530522969915,6.051219018187018,1245952400
2010-02-01,5.860126495361328,5.898345437483027,5.756905498420523,5.78910558295049,749876400
2010-02-02,5.894131183624268,5.90797455361082,5.819499371791326,5.895636299546066,698342400
2010-02-03,5.995548248291016,6.024739309087206,5.85079792134205,5.87336823804586,615328000
2010-02-04,5.779475688934326,5.969666750026578,5.765030432027498,5.920312925847301,757652000
2010-02-05,5.882094383239746,5.898345298354097,5.74336293336589,5.7969299610829745,850306800
2010-02-08,5.841770172119141,5.954922299400204,5.838158857075349,5.889017407022831,478270800
2010-02-09,5.9040632247924805,5.943485535788941,5.860728254652928,5.910984509080721,632886800
2010-02-10,5.871862888336182,5.916402032892487,5.845982604178523,5.8950346865672,370361600
2010-02-11,5.978693962097168,6.011195384693153,5.839962537150459,5.864639446467659,550345600
2010-02-12,6.030156135559082,6.068074138129889,5.883299211771938,5.961843301274669,655468800
2010-02-16,6.121040344238281,6.129767288801111,6.064464269793183,6.07710347306726,543737600
2010-02-17,6.095459461212158,6.148423804805962,6.044600512554113,6.144812489981041,436396800
2010-02-18,6.1068949699401855,6.135785089027008,6.046406647227017,6.067772791375106,422825200
2010-02-19,6.068976879119873,6.115020342535538,6.0521244773044085,6.074695196422825,415469600
2010-02-22,6.0313591957092285,6.093954111565596,5.994344425549897,6.089139427109654,390563600
2010-02-23,5.930242538452148,6.058742291266724,5.889616469066666,6.018717705640539,575094800
2010-02-24,6.038580417633057,6.062053152477641,5.953715753302369,5.9654525225174515,460566400
2010-02-25,6.0789079666137695,6.104788254160533,5.925129750555074,5.939875551849339,665126000
2010-02-26,6.157752513885498,6.174303971386686,6.078907484030895,6.090342912295723,507460800
2010-03-01,6.289260387420654,6.304607667245735,6.182728640945756,6.191756523512181,550093600
2010-03-02,6.285048007965088,6.344633085337924,6.251643753271007,6.317548630519751,566546400
2010-03-03,6.299493312835693,6.315744230035706,6.257663855362972,6.287757342888229,372052800
2010-03-04,6.341021537780762,6.347341337824556,6.278426628439884,6.297988316082593,366041200
2010-03-05,6.58899450302124,6.611564820029536,6.458989975276706,6.468319205714553,899620400
2010-03-08,6.592904567718506,6.623298586880981,6.567926715680666,6.6208914461359,429889600
2010-03-09,6.711472988128662,6.771058056665906,6.557092944473806,6.569732140558554,920259200
2010-03-10,6.766245365142822,6.7855057115785975,6.716892334572915,6.735851336302689,596218000
2010-03-11,6.786104202270508,6.786104202270508,6.720500681241713,6.73825630633149,405700400
2010-03-12,6.819209098815918,6.85321443555439,6.793629358308343,6.84238049293303,416323600
2010-03-15,6.736150741577148,6.786105244777286,6.628114269414804,6.78249473423062,493502800
2010-03-16,6.754507064819336,6.770456632864693,6.696125763526344,6.746382010279502,446908000
2010-03-17,6.744577884674072,6.814695570352755,6.7189985421454095,6.768050626934482,450956800
2010-03-18,6.760528087615967,6.771060688147811,6.699136936587427,6.743975825026897,342109600
2010-03-19,6.688301086425781,6.778280980574283,6.657605320601596,6.764738955477245,559445600
2010-03-22,6.763535022735596,6.801152472516573,6.625104543286528,6.634734713289417,456419600
2010-03-23,6.872175216674805,6.884814819679694,6.743975939811549,6.790320347243555,602431200
2010-03-24,6.902567386627197,6.927545238275103,6.846592827080611,6.850505485436422,597780400
2010-03-25,6.820713520050049,6.950718422822485,6.808675805834343,6.949213306752657,542284400
2010-03-26,6.948614597320557,6.980212402547664,6.8778942075335,6.8899319258596385,640875200
2010-03-29,6.993450164794922,7.0379889003916665,6.970278772085276,7.011808079358884,540744400
2010-03-30,7.097575664520264,7.146628956078067,7.049425603467366,7.120145980526751,527310000
2010-03-31,7.071994781494141,7.120446179447473,7.055744670879282,7.086741383209761,430659600
2010-04-01,7.101183891296387,7.184241685921557,7.004282729107601,7.144518847040459,603145200
2010-04-05,7.177021026611328,7.177622912255161,7.065072707615497,7.071392908668552,684507600
2010-04-06,7.208620548248291,7.229685744906048,7.132182668821935,7.168295008510763,447017200
2010-04-07,7.240520000457764,7.2802436561888975,7.182137886562627,7.208921400521292,628502000
2010-04-08,7.220956802368164,7.26880549856653,7.163477937299027,7.235702596658773,572989200
2010-04-09,7.276332855224609,7.279343088315251,7.2363086481916135,7.265499712593818,334182800
2010-04-12,7.291377544403076,7.31485028303942,7.276932287651042,7.288668656969214,333026400
2010-04-13,7.295588493347168,7.306723778343945,7.255864848745475,7.278435959735549,306210800
2010-04-14,7.393697261810303,7.397308576760023,7.344946117160852,7.381359004191702,404076400
2010-04-15,7.490896701812744,7.494206670682066,7.3882772202516565,7.39640227372039,376784800
2010-04-16,7.445157051086426,7.5577072859158285,7.359390332798962,7.480366165316401,750545600
2010-04-19,7.435226917266846,7.459903433622905,7.275730380766023,7.434023145562358,566924400
2010-04-20,7.360593318939209,7.500829482260532,7.311540836422376,7.47946294024618,738326400
2010-04-21,7.800863742828369,7.831860460868237,7.6958366758547205,7.788224140566449,982391200
2010-04-22,8.019044876098633,8.027471280492184,7.709983231146024,7.771374802427175,793424800
2010-04-23,8.150246620178223,8.190872690813102,8.034988345964269,8.064780476328965,796955600
2010-04-26,8.110224723815918,8.199301402640431,8.070801609611443,8.181847519754086,479068800
2010-04-27,7.885727405548096,8.060270279817415,7.839985689247099,8.043116935308067,709343600
2010-04-28,7.872483253479004,7.944707111131924,7.716297564178301,7.922137607632253,758402400
2010-04-29,8.084344863891602,8.125271489211546,7.884824150217178,7.915218176321169,558840800
2010-04-30,7.8571367263793945,8.142423296197013,7.854428642709358,8.104505303302549,542463600
2010-05-03,8.015427589416504,8.061471434476871,7.911002450288619,7.939892958118042,454342000
2010-05-04,7.784615516662598,7.923347434039759,7.7265355237272475,7.9113105170247255,723819600
2010-05-05,7.703659534454346,7.768361041022586,7.485179849580786,7.614582862717265,883103200
2010-05-06,7.410549640655518,7.771672275508532,5.996149774631968,7.638658730152404,1285860800
2010-05-07,7.097875118255615,7.420178088575527,6.777378608668771,7.334110841976601,1676018400
2010-05-10,7.6434712409973145,7.663333467479242,7.479160476211436,7.5309218386089904,984306400
2010-05-11,7.719607353210449,7.8210222463002745,7.538443837622527,7.578768558509831,848906800
2010-05-12,7.887232303619385,7.918529562595967,7.785215469932708,7.801464779860699,654379600
2010-05-13,7.774977684020996,7.974798807063746,7.715993720840209,7.9212318122594345,599712400
2010-05-14,7.6383562088012695,7.718405399434171,7.508352112424309,7.678681746966609,759362800
2010-05-17,7.650395393371582,7.70937939950634,7.454485980807486,7.664840652895,762834800
2010-05-18,7.594422340393066,7.780701597614358,7.53122512756829,7.733454762152877,782678400
2010-05-19,7.473446369171143,7.611275031693898,7.368420087777832,7.508354949245718,1025726800
2010-05-20,7.155054569244385,7.3383243578658455,7.108408826056654,7.279039014102722,1282915200
2010-05-21,7.292279243469238,7.357883163604091,6.962151837916011,7.006389222051334,1223891200
2010-05-24,7.425897121429443,7.550485079345721,7.410850779040226,7.441546153243566,754238800
2010-05-25,7.379551887512207,7.425895479698039,7.136997573118984,7.202902048954962,1048006400
2010-05-26,7.346148490905762,7.587499865670888,7.335314546933092,7.525807778983023,850654000
2010-05-27,7.624213218688965,7.640464134494157,7.4966166496729185,7.541455934201123,666282400
2010-05-28,7.730444431304932,7.806280434982202,7.62421359650096,7.805979893874932,815614800
2010-06-01,7.849311828613281,8.003089990675655,7.793036727684543,7.815005151348541,876472800
2010-06-02,7.943209171295166,7.968788120577755,7.834269413907946,7.960963602681221,688548000
2010-06-03,7.918227195739746,7.991354296862644,7.836672891514949,7.980219009994808,650106800
2010-06-04,7.702759742736816,7.881515033053702,7.662735535870403,7.770469897344884,758304400
2010-06-07,7.551687240600586,7.798755297929665,7.539950067450036,7.77287501595742,886942000
2010-06-08,7.503236293792725,7.637754931253794,7.3924917389926526,7.620902132147273,1000770400
2010-06-09,7.3187642097473145,7.5805797409665265,7.297398466799586,7.567638793003904,854630000
2010-06-10,7.538747310638428,7.5528904198560145,7.288669014170197,7.3681163230284925,776356000
